2020-10-15 19:19:46,153 | root | INFO | This message will be logged
2020-10-15 19:19:46,153 | root | DEBUG | This message will not be logged
2020-10-15 19:22:04,296 | root | INFO | Example of logging with ISO-8601 timestamp
2020-10-15 19:33:03,115 root.<module> +6: INFO     [7207] This message will be logged
2020-10-15 20:33:52,793 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #147 = documents up to #296000/361744, outstanding queue size 26
2020-10-15 20:33:53,920 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #148 = documents up to #298000/361744, outstanding queue size 21
2020-10-15 20:33:53,923 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #149 = documents up to #300000/361744, outstanding queue size 22
2020-10-15 20:33:53,926 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #150 = documents up to #302000/361744, outstanding queue size 23
2020-10-15 20:33:53,930 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #151 = documents up to #304000/361744, outstanding queue size 24
2020-10-15 20:33:53,933 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #152 = documents up to #306000/361744, outstanding queue size 25
2020-10-15 20:33:53,936 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #153 = documents up to #308000/361744, outstanding queue size 26
2020-10-15 20:33:54,237 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #154 = documents up to #310000/361744, outstanding queue size 26
2020-10-15 20:33:54,510 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #155 = documents up to #312000/361744, outstanding queue size 26
2020-10-15 20:33:54,715 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #156 = documents up to #314000/361744, outstanding queue size 27
2020-10-15 20:33:55,061 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #157 = documents up to #316000/361744, outstanding queue size 26
2020-10-15 20:33:55,675 gensim.models.ldamodel.blend +230: INFO     [7239] merging changes from 22000 documents into a model of 361744 documents
2020-10-15 20:33:55,997 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #3 (0.100): 0.017*"说" + 0.008*"想" + 0.007*"喜欢" + 0.007*"爱" + 0.006*"做" + 0.005*"真的" + 0.005*"回复" + 0.005*"中" + 0.004*"里" + 0.003*"中国"
2020-10-15 20:33:56,000 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #9 (0.100): 0.008*"第名" + 0.007*"哈哈哈" + 0.006*"想" + 0.005*"可爱" + 0.004*"回复" + 0.004*"死" + 0.004*"真的" + 0.004*"星座" + 0.004*"说" + 0.004*"天蝎座"
2020-10-15 20:33:56,003 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #6 (0.100): 0.007*"中国" + 0.006*"说" + 0.006*"孩子" + 0.006*"回复" + 0.005*"支持" + 0.004*"分享" + 0.004*"图片" + 0.003*"时间" + 0.003*"爱" + 0.003*"太"
2020-10-15 20:33:56,006 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #5 (0.100): 0.007*"中" + 0.005*"说" + 0.004*"想" + 0.004*"中国" + 0.004*"回复" + 0.004*"老师" + 0.003*"加油" + 0.003*"朋友" + 0.003*"请" + 0.003*"死"
2020-10-15 20:33:56,009 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #0 (0.100): 0.009*"做" + 0.007*"说" + 0.007*"想" + 0.006*"回复" + 0.006*"一种" + 0.005*"请" + 0.004*"哈哈哈" + 0.003*"微博" + 0.003*"爱" + 0.003*"中国"
2020-10-15 20:33:56,014 gensim.models.ldamodel.do_mstep +1049: INFO     [7239] topic diff=0.021833, rho=0.090167
2020-10-15 20:33:56,017 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #158 = documents up to #318000/361744, outstanding queue size 26
2020-10-15 20:33:56,899 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #159 = documents up to #320000/361744, outstanding queue size 21
2020-10-15 20:33:56,902 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #160 = documents up to #322000/361744, outstanding queue size 22
2020-10-15 20:33:56,905 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #161 = documents up to #324000/361744, outstanding queue size 23
2020-10-15 20:33:56,907 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #162 = documents up to #326000/361744, outstanding queue size 24
2020-10-15 20:33:56,910 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #163 = documents up to #328000/361744, outstanding queue size 25
2020-10-15 20:33:57,082 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #164 = documents up to #330000/361744, outstanding queue size 26
2020-10-15 20:33:57,406 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #165 = documents up to #332000/361744, outstanding queue size 26
2020-10-15 20:33:57,727 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #166 = documents up to #334000/361744, outstanding queue size 26
2020-10-15 20:33:58,011 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #167 = documents up to #336000/361744, outstanding queue size 26
2020-10-15 20:33:58,267 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #168 = documents up to #338000/361744, outstanding queue size 26
2020-10-15 20:33:58,845 gensim.models.ldamodel.blend +230: INFO     [7239] merging changes from 22000 documents into a model of 361744 documents
2020-10-15 20:33:59,170 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #9 (0.100): 0.009*"第名" + 0.007*"哈哈哈" + 0.006*"想" + 0.005*"可爱" + 0.004*"死" + 0.004*"星座" + 0.004*"回复" + 0.004*"真的" + 0.004*"天蝎座" + 0.004*"说"
2020-10-15 20:33:59,174 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #2 (0.100): 0.010*"说" + 0.010*"男人" + 0.009*"太" + 0.009*"女人" + 0.006*"可爱" + 0.005*"吃" + 0.005*"回复" + 0.004*"真" + 0.003*"想" + 0.003*"做"
2020-10-15 20:33:59,177 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #1 (0.100): 0.009*"啊啊啊" + 0.007*"说" + 0.004*"回复" + 0.004*"关注" + 0.004*"朋友" + 0.003*"中" + 0.003*"明天" + 0.003*"新" + 0.003*"希望" + 0.003*"里"
2020-10-15 20:33:59,180 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #4 (0.100): 0.008*"吃" + 0.006*"爱" + 0.005*"说" + 0.005*"想" + 0.004*"微博" + 0.004*"围脖" + 0.004*"真的" + 0.003*"喜欢" + 0.003*"快乐" + 0.003*"回复"
2020-10-15 20:33:59,183 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #5 (0.100): 0.007*"中" + 0.005*"说" + 0.004*"想" + 0.004*"中国" + 0.004*"回复" + 0.004*"老师" + 0.003*"加油" + 0.003*"菲律宾" + 0.003*"朋友" + 0.003*"请"
2020-10-15 20:33:59,188 gensim.models.ldamodel.do_mstep +1049: INFO     [7239] topic diff=0.022713, rho=0.086387
2020-10-15 20:33:59,191 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #169 = documents up to #340000/361744, outstanding queue size 26
2020-10-15 20:34:00,079 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #170 = documents up to #342000/361744, outstanding queue size 21
2020-10-15 20:34:00,282 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #171 = documents up to #344000/361744, outstanding queue size 22
2020-10-15 20:34:00,285 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #172 = documents up to #346000/361744, outstanding queue size 23
2020-10-15 20:34:00,288 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #173 = documents up to #348000/361744, outstanding queue size 24
2020-10-15 20:34:00,292 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #174 = documents up to #350000/361744, outstanding queue size 25
2020-10-15 20:34:00,295 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #175 = documents up to #352000/361744, outstanding queue size 26
2020-10-15 20:34:00,513 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #176 = documents up to #354000/361744, outstanding queue size 26
2020-10-15 20:34:01,068 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #177 = documents up to #356000/361744, outstanding queue size 25
2020-10-15 20:34:01,113 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #178 = documents up to #358000/361744, outstanding queue size 26
2020-10-15 20:34:01,344 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #179 = documents up to #360000/361744, outstanding queue size 26
2020-10-15 20:34:01,755 gensim.models.ldamodel.blend +230: INFO     [7239] merging changes from 22000 documents into a model of 361744 documents
2020-10-15 20:34:02,093 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #5 (0.100): 0.008*"中" + 0.005*"说" + 0.004*"中国" + 0.004*"想" + 0.004*"老师" + 0.004*"回复" + 0.003*"菲律宾" + 0.003*"加油" + 0.003*"朋友" + 0.003*"请"
2020-10-15 20:34:02,097 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #2 (0.100): 0.010*"说" + 0.009*"太" + 0.009*"男人" + 0.008*"女人" + 0.006*"可爱" + 0.005*"吃" + 0.005*"回复" + 0.004*"真" + 0.003*"想" + 0.003*"做"
2020-10-15 20:34:02,101 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #9 (0.100): 0.009*"第名" + 0.007*"哈哈哈" + 0.006*"想" + 0.004*"死" + 0.004*"星座" + 0.004*"可爱" + 0.004*"天蝎座" + 0.004*"真的" + 0.004*"回复" + 0.004*"说"
2020-10-15 20:34:02,105 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #8 (0.100): 0.008*"喜欢" + 0.007*"岁" + 0.004*"笑" + 0.004*"说" + 0.004*"回复" + 0.003*"太" + 0.003*"分享" + 0.003*"图片" + 0.003*"吃" + 0.003*"北京"
2020-10-15 20:34:02,109 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #3 (0.100): 0.018*"说" + 0.009*"想" + 0.007*"爱" + 0.007*"喜欢" + 0.006*"做" + 0.006*"真的" + 0.005*"中" + 0.004*"回复" + 0.004*"里" + 0.003*"生活"
2020-10-15 20:34:02,114 gensim.models.ldamodel.do_mstep +1049: INFO     [7239] topic diff=0.021775, rho=0.083045
2020-10-15 20:34:02,118 gensim.models.ldamulticore.update +297: INFO     [7239] PROGRESS: pass 0, dispatched chunk #180 = documents up to #361744/361744, outstanding queue size 26
2020-10-15 20:34:04,971 gensim.models.ldamodel.blend +230: INFO     [7239] merging changes from 22000 documents into a model of 361744 documents
2020-10-15 20:34:05,303 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #3 (0.100): 0.018*"说" + 0.010*"想" + 0.007*"爱" + 0.007*"喜欢" + 0.006*"做" + 0.006*"真的" + 0.005*"中" + 0.004*"回复" + 0.004*"里" + 0.003*"生活"
2020-10-15 20:34:05,307 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #4 (0.100): 0.010*"吃" + 0.006*"爱" + 0.006*"想" + 0.005*"说" + 0.004*"微博" + 0.004*"真的" + 0.004*"围脖" + 0.003*"喜欢" + 0.003*"妈妈" + 0.003*"快乐"
2020-10-15 20:34:05,310 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #6 (0.100): 0.008*"中国" + 0.008*"孩子" + 0.006*"说" + 0.005*"回复" + 0.005*"支持" + 0.004*"图片" + 0.003*"分享" + 0.003*"时间" + 0.003*"请" + 0.003*"爱"
2020-10-15 20:34:05,314 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #2 (0.100): 0.010*"说" + 0.010*"太" + 0.009*"男人" + 0.008*"女人" + 0.006*"可爱" + 0.005*"吃" + 0.005*"回复" + 0.004*"真" + 0.004*"想" + 0.003*"做"
2020-10-15 20:34:05,317 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #1 (0.100): 0.009*"啊啊啊" + 0.007*"说" + 0.004*"中" + 0.004*"明天" + 0.004*"回复" + 0.003*"朋友" + 0.003*"关注" + 0.003*"新" + 0.003*"希望" + 0.003*"里"
2020-10-15 20:34:05,323 gensim.models.ldamodel.do_mstep +1049: INFO     [7239] topic diff=0.020506, rho=0.080064
2020-10-15 20:34:08,054 gensim.models.ldamodel.log_perplexity +824: INFO     [7239] -10.855 per-word bound, 1852.3 perplexity estimate based on a held-out corpus of 1744 documents with 30871 words
2020-10-15 20:34:08,624 gensim.models.ldamodel.blend +230: INFO     [7239] merging changes from 28000 documents into a model of 361744 documents
2020-10-15 20:34:08,732 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #9 (0.100): 0.010*"第名" + 0.007*"哈哈哈" + 0.006*"想" + 0.005*"星座" + 0.005*"死" + 0.004*"天蝎座" + 0.004*"真的" + 0.004*"可爱" + 0.004*"狮子座" + 0.004*"巨蟹座"
2020-10-15 20:34:08,735 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #1 (0.100): 0.010*"啊啊啊" + 0.007*"说" + 0.004*"明天" + 0.004*"中" + 0.003*"回复" + 0.003*"朋友" + 0.003*"关注" + 0.003*"新" + 0.003*"希望" + 0.003*"里"
2020-10-15 20:34:08,737 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #7 (0.100): 0.007*"吃" + 0.006*"回复" + 0.005*"粉丝" + 0.005*"说" + 0.004*"女" + 0.004*"男" + 0.004*"中国" + 0.004*"手机" + 0.003*"谢谢" + 0.003*"中"
2020-10-15 20:34:08,740 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #8 (0.100): 0.008*"岁" + 0.008*"喜欢" + 0.004*"说" + 0.004*"笑" + 0.004*"回复" + 0.003*"上海" + 0.003*"太" + 0.003*"图片" + 0.003*"分享" + 0.003*"吃"
2020-10-15 20:34:08,742 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #5 (0.100): 0.008*"中" + 0.005*"说" + 0.004*"中国" + 0.004*"想" + 0.004*"菲律宾" + 0.004*"老师" + 0.003*"回复" + 0.003*"加油" + 0.003*"请" + 0.003*"朋友"
2020-10-15 20:34:08,746 gensim.models.ldamodel.do_mstep +1049: INFO     [7239] topic diff=0.018662, rho=0.077382
2020-10-15 20:34:09,477 gensim.models.ldamodel.log_perplexity +824: INFO     [7239] -10.828 per-word bound, 1818.3 perplexity estimate based on a held-out corpus of 1744 documents with 30871 words
2020-10-15 20:34:09,607 gensim.models.ldamodel.blend +230: INFO     [7239] merging changes from 1744 documents into a model of 361744 documents
2020-10-15 20:34:09,719 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #8 (0.100): 0.009*"岁" + 0.007*"喜欢" + 0.004*"说" + 0.004*"笑" + 0.004*"回复" + 0.003*"上海" + 0.003*"太" + 0.003*"北京" + 0.003*"图片" + 0.003*"完"
2020-10-15 20:34:09,722 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #0 (0.100): 0.009*"做" + 0.007*"想" + 0.007*"说" + 0.006*"一种" + 0.005*"回复" + 0.005*"请" + 0.003*"爱" + 0.003*"哈哈哈" + 0.003*"微博" + 0.003*"事"
2020-10-15 20:34:09,724 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #3 (0.100): 0.018*"说" + 0.010*"想" + 0.007*"爱" + 0.007*"喜欢" + 0.006*"真的" + 0.006*"做" + 0.005*"中" + 0.004*"里" + 0.004*"回复" + 0.004*"生活"
2020-10-15 20:34:09,726 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #4 (0.100): 0.011*"吃" + 0.006*"想" + 0.006*"爱" + 0.005*"说" + 0.004*"妈妈" + 0.004*"微博" + 0.004*"真的" + 0.003*"买" + 0.003*"围脖" + 0.003*"喜欢"
2020-10-15 20:34:09,728 gensim.models.ldamodel.show_topics +1171: INFO     [7239] topic #6 (0.100): 0.008*"孩子" + 0.008*"中国" + 0.006*"说" + 0.005*"回复" + 0.004*"支持" + 0.003*"图片" + 0.003*"请" + 0.003*"分享" + 0.003*"时间" + 0.003*"中"
2020-10-15 20:34:09,732 gensim.models.ldamodel.do_mstep +1049: INFO     [7239] topic diff=0.022872, rho=0.074329
2020-10-15 20:34:10,376 gensim.models.ldamodel.log_perplexity +824: INFO     [7239] -10.540 per-word bound, 1488.4 perplexity estimate based on a held-out corpus of 1744 documents with 30871 words
2020-10-15 20:37:26,085 gensim.models.ldamodel.log_perplexity +824: INFO     [7239] -10.779 per-word bound, 1757.3 perplexity estimate based on a held-out corpus of 361744 documents with 6374836 words
2020-10-15 20:37:26,114 gensim.topic_coherence.probability_estimation.p_boolean_sliding_window +155: INFO     [7239] using ParallelWordOccurrenceAccumulator(processes=11, batch_size=64) to estimate probabilities from sliding windows
2020-10-15 20:37:30,550 gensim.topic_coherence.text_analysis.reply_to_master +600: INFO     [8198] serializing accumulator to return to master...
2020-10-15 20:37:30,550 gensim.topic_coherence.text_analysis.reply_to_master +600: INFO     [8194] serializing accumulator to return to master...
2020-10-15 20:37:30,550 gensim.topic_coherence.text_analysis.reply_to_master +600: INFO     [8188] serializing accumulator to return to master...
2020-10-15 20:37:30,552 gensim.topic_coherence.text_analysis.reply_to_master +602: INFO     [8198] accumulator serialized
2020-10-15 20:37:30,552 gensim.topic_coherence.text_analysis.reply_to_master +602: INFO     [8194] accumulator serialized
2020-10-15 20:37:30,551 gensim.topic_coherence.text_analysis.reply_to_master +600: INFO     [8191] serializing accumulator to return to master...
2020-10-15 20:37:30,553 gensim.topic_coherence.text_analysis.reply_to_master +602: INFO     [8188] accumulator serialized
2020-10-15 20:37:30,552 gensim.topic_coherence.text_analysis.reply_to_master +600: INFO     [8197] serializing accumulator to return to master...
2020-10-15 20:37:30,554 gensim.topic_coherence.text_analysis.reply_to_master +602: INFO     [8191] accumulator serialized
2020-10-15 20:37:30,554 gensim.topic_coherence.text_analysis.reply_to_master +600: INFO     [8190] serializing accumulator to return to master...
2020-10-15 20:37:30,554 gensim.topic_coherence.text_analysis.reply_to_master +602: INFO     [8197] accumulator serialized
2020-10-15 20:37:30,556 gensim.topic_coherence.text_analysis.reply_to_master +602: INFO     [8190] accumulator serialized
2020-10-15 20:37:30,557 gensim.topic_coherence.text_analysis.reply_to_master +600: INFO     [8192] serializing accumulator to return to master...
2020-10-15 20:37:30,559 gensim.topic_coherence.text_analysis.reply_to_master +602: INFO     [8192] accumulator serialized
2020-10-15 20:37:30,559 gensim.topic_coherence.text_analysis.reply_to_master +600: INFO     [8196] serializing accumulator to return to master...
2020-10-15 20:37:30,560 gensim.topic_coherence.text_analysis.reply_to_master +600: INFO     [8193] serializing accumulator to return to master...
2020-10-15 20:37:30,561 gensim.topic_coherence.text_analysis.reply_to_master +602: INFO     [8196] accumulator serialized
2020-10-15 20:37:30,561 gensim.topic_coherence.text_analysis.reply_to_master +600: INFO     [8189] serializing accumulator to return to master...
2020-10-15 20:37:30,561 gensim.topic_coherence.text_analysis.reply_to_master +602: INFO     [8193] accumulator serialized
2020-10-15 20:37:30,560 gensim.topic_coherence.text_analysis.reply_to_master +600: INFO     [8195] serializing accumulator to return to master...
2020-10-15 20:37:30,563 gensim.topic_coherence.text_analysis.reply_to_master +602: INFO     [8195] accumulator serialized
2020-10-15 20:37:30,562 gensim.topic_coherence.text_analysis.reply_to_master +602: INFO     [8189] accumulator serialized
2020-10-15 20:37:39,284 gensim.topic_coherence.text_analysis.terminate_workers +530: INFO     [7239] 11 accumulators retrieved from output queue
2020-10-15 20:37:39,418 gensim.topic_coherence.text_analysis.merge_accumulators +552: INFO     [7239] accumulated word occurrence stats for 262291 virtual documents
